TumoID,BirthDate,Classification,Status,StudentSchedule,AttendingSince,RetentionByMonths,RetentionGrouped,Age,Present,PresenceRatio
2.40126E+11,15-Dec-11,U,Suspended,Friday 17:30,12-Feb-24,17,1 - 1.5 Year,13,76,82
2.40225E+11,29-Oct-11,M,Active,Tuesday 17:30,12-Mar-24,16,1 - 1.5 Year,13,85,94
2.50112E+11,2-Nov-11,U,Active,Tuesday 15:30,11-Feb-25,5,0.1 - 0.5 Year,13,36,100
2.40314E+11,13-Mar-12,M,Active,Sunday 17:30,10-Sep-24,10,0.5 - 1 Year,13,61,87
2.40223E+11,3-Oct-11,U,Active,Sunday 15:30,16-Mar-24,16,1 - 1.5 Year,13,64,79
2.20123E+11,28-Dec-09,U,Freeze,Sunday 09:30,8-May-22,38,3+ Year,15,114,64
2.40702E+11,24-Jun-11,U,Active,Monday 15:30,7-Oct-24,9,0.5 - 1 Year,14,50,84
2.41001E+11,12-Sep-12,U,Active,Friday 15:30,2-Dec-24,7,0.5 - 1 Year,12,52,92
2.41129E+11,15-Apr-11,U,Active,Sunday 09:30,16-Jan-25,6,0.5 - 1 Year,14,39,100
2.40503E+11,20-May-11,U,Active,Monday 17:30,4-Jun-24,13,1 - 1.5 Year,14,75,98
2.30914E+11,31-Jan-10,O,Active,Friday 19:30,4-Dec-23,19,1.5 - 2 Year,15,118,94
2.30614E+11,13-May-11,M,Active,Sunday 15:30,5-Dec-23,19,1.5 - 2 Year,14,104,89
2.40622E+11,27-Oct-11,M,Active,Saturday 19:30,11-Sep-24,10,0.5 - 1 Year,13,75,96
2.50101E+11,26-Sep-12,U,Active,Saturday 09:30,11-Feb-25,5,0.1 - 0.5 Year,12,29,74
2.31003E+11,9-Feb-11,U,Active,Thursday 17:30,7-Dec-23,19,1.5 - 2 Year,14,91,83
2.50318E+11,19-Apr-12,T,Suspended,Monday 15:30,7-Apr-25,3,0.1 - 0.5 Year,13,21,80
2.40302E+11,1-Sep-10,M,Active,Tuesday 17:30,8-Apr-24,15,1 - 1.5 Year,14,81,95
2.40929E+11,15-Nov-10,U,Active,Monday 19:30,4-Nov-24,8,0.5 - 1 Year,14,48,88
2.3121E+11,26-Aug-11,M,Active,Saturday 13:30,18-Jan-24,18,1.5 - 2 Year,13,92,90
2.5062E+11,3-Sep-12,null,Active,Monday 15:30,7-Jul-25,0,0 Month,12,6,100
2.30609E+11,17-Sep-09,U,Active,Thursday 17:30,7-Dec-23,19,1.5 - 2 Year,15,55,61
2.01105E+11,21-Jul-08,O,Active,Sunday 15:30,12-Dec-20,55,3+ Year,17,263,88
2.50506E+11,26-Mar-08,T,Active,Thursday 15:30,5-Jun-25,1,0.1 - 0.5 Year,17,11,91
2.31208E+11,12-Nov-11,U,Active,Thursday 17:30,18-Jan-24,18,1.5 - 2 Year,13,74,71
2.40831E+11,9-Aug-11,U,Active,Tuesday 15:30,5-Nov-24,8,0.5 - 1 Year,13,56,98
2.41208E+11,28-Sep-12,T,Active,Sunday 13:30,16-Jan-25,6,0.5 - 1 Year,12,26,68
2.30915E+11,25-Aug-11,U,Active,Saturday 19:30,17-Jan-24,18,1.5 - 2 Year,13,101,98
2.31014E+11,9-Aug-11,U,Active,Thursday 17:30,16-Jan-24,18,1.5 - 2 Year,13,99,94
2.41126E+11,17-Nov-12,U,Active,Tuesday 15:30,14-Jan-25,6,0.5 - 1 Year,12,36,87
2.40908E+11,29-Aug-12,U,Active,Wednesday 19:30,9-Oct-24,9,0.5 - 1 Year,12,58,96
2.41113E+11,4-Feb-12,U,Active,Thursday 15:30,5-Dec-24,7,0.5 - 1 Year,13,34,77
2.40618E+11,5-Jun-11,T,Active,Saturday 19:30,11-Sep-24,10,0.5 - 1 Year,14,32,64
2.40626E+11,24-Apr-12,U,Active,Saturday 17:30,6-Nov-24,8,0.5 - 1 Year,13,50,94
2.40509E+11,15-Jul-10,U,Suspended,Monday 17:30,5-Jun-24,13,1 - 1.5 Year,15,59,88
2.30524E+11,8-Jan-11,M,Suspended,Saturday 15:30,13-Sep-23,22,1.5 - 2 Year,14,95,84
2.30803E+11,6-Jul-11,M,Active,Saturday 15:30,6-Dec-23,19,1.5 - 2 Year,14,98,85
2.40321E+11,14-Jan-12,U,Active,Friday 17:30,10-Apr-24,15,1 - 1.5 Year,13,64,74
2.30913E+11,9-Sep-09,M,Suspended,Tuesday 17:30,5-Dec-23,19,1.5 - 2 Year,15,88,79
2.4113E+11,13-Sep-11,T,Active,Monday 19:30,13-Jan-25,6,0.5 - 1 Year,13,25,64
2.41029E+11,26-Oct-12,T,Suspended,Sunday 17:30,3-Dec-24,7,0.5 - 1 Year,12,28,66
2.30822E+11,30-Jul-11,U,Active,Saturday 17:30,17-Jan-24,18,1.5 - 2 Year,14,72,80
2.5011E+11,4-Feb-12,T,Suspended,Saturday 09:30,11-Feb-25,5,0.1 - 0.5 Year,13,15,50
2.20111E+11,10-Apr-09,T,Active,Saturday 13:30,22-Apr-22,39,3+ Year,16,61,40
2.40328E+11,2-Nov-11,U,Active,Thursday 17:30,12-May-24,14,1 - 1.5 Year,13,67,82
2.20824E+11,3-Aug-10,M,Suspended,Monday 17:30,16-Jan-23,30,2.5 - 3 Year,14,141,88
2.4061E+11,23-Apr-12,T,Active,Thursday 15:30,12-Sep-24,10,0.5 - 1 Year,13,30,50
2.20615E+11,27-Feb-10,M,Active,Saturday 13:30,13-Oct-22,33,2.5 - 3 Year,15,126,70
2.11111E+11,4-Jan-09,O,Active,Wednesday 15:30,30-Nov-21,44,3+ Year,16,173,70
2.30614E+11,9-Jun-11,M,Active,Wednesday 17:30,6-Dec-23,19,1.5 - 2 Year,14,86,78
2.3031E+11,14-Aug-10,M,Active,Sunday 11:30,14-Sep-23,22,1.5 - 2 Year,14,105,80
2.40607E+11,13-Nov-10,U,Freeze,Sunday 15:30,12-Sep-24,10,0.5 - 1 Year,14,43,69
2.40307E+11,1-Mar-12,T,Active,Sunday 13:30,10-Apr-24,15,1 - 1.5 Year,13,83,91
2.41001E+11,25-Oct-11,T,Active,Tuesday 15:30,3-Dec-24,7,0.5 - 1 Year,13,34,82
2.40917E+11,8-Oct-11,T,Active,Saturday 11:30,9-Nov-24,8,0.5 - 1 Year,13,38,84
2.40123E+11,22-Jan-12,U,Freeze,Monday 15:30,17-Feb-24,17,1 - 1.5 Year,13,65,67
2.20116E+11,15-Jan-10,M,Active,Thursday 15:30,27-Mar-22,40,3+ Year,15,177,83
2.3043E+11,4-Apr-11,U,Active,Thursday 17:30,18-Jan-24,18,1.5 - 2 Year,14,76,73
2.20814E+11,5-Aug-10,M,Active,Saturday 13:30,18-Nov-22,32,2.5 - 3 Year,14,139,84
2.40824E+11,22-Aug-12,U,Active,Thursday 15:30,7-Nov-24,8,0.5 - 1 Year,12,47,88
2.31027E+11,1-Oct-11,M,Active,Sunday 11:30,18-Jan-24,18,1.5 - 2 Year,13,90,89
2.5061E+11,18-Apr-13,null,Active,Tuesday 17:30,8-Jul-25,0,0 Month,12,5,71
2.40822E+11,10-Oct-11,T,Active,Friday 17:30,10-Feb-25,5,0.1 - 0.5 Year,13,28,50
2.20217E+11,11-Jul-05,U,Active,Saturday 13:30,21-Feb-22,41,3+ Year,20,135,72
2.50107E+11,17-Feb-10,T,Active,Sunday 09:30,13-Feb-25,5,0.1 - 0.5 Year,15,27,93
2.40526E+11,18-Jul-11,U,Active,Friday 17:30,5-Jun-24,13,1 - 1.5 Year,14,69,90
2.41012E+11,21-May-12,U,Suspended,Saturday 09:30,3-Dec-24,7,0.5 - 1 Year,13,33,76
2.30902E+11,15-Apr-11,M,Suspended,Friday 17:30,4-Dec-23,19,1.5 - 2 Year,14,84,75
2.31123E+11,28-Mar-11,U,Active,Monday 15:30,15-Jan-24,18,1.5 - 2 Year,14,91,88
2.40428E+11,26-Mar-12,T,Active,Saturday 13:30,4-Jun-24,13,1 - 1.5 Year,13,67,91
2.41106E+11,8-Aug-12,T,Active,Sunday 13:30,5-Dec-24,7,0.5 - 1 Year,12,36,76
2.30828E+11,16-Feb-07,M,Active,Saturday 15:30,5-Dec-23,19,1.5 - 2 Year,18,74,65
2.41208E+11,24-Jul-12,U,Active,Wednesday 19:30,15-Jan-25,6,0.5 - 1 Year,13,40,86
2.50129E+11,8-Jan-12,T,Active,Wednesday 17:30,12-Mar-25,4,0.1 - 0.5 Year,13,19,73
2.40725E+11,15-Jan-11,U,Active,Wednesday 15:30,8-Oct-24,9,0.5 - 1 Year,14,53,94
2.4082E+11,11-May-12,U,Active,Friday 19:30,7-Oct-24,9,0.5 - 1 Year,13,48,78
2003040022,5-Jan-08,O,Suspended,Saturday 13:30,25-May-20,62,3+ Year,17,261,83
2.40131E+11,1-Jan-12,M,Suspended,Sunday 15:30,12-Mar-24,16,1 - 1.5 Year,13,75,81
2.41002E+11,3-Mar-12,T,Active,Friday 15:30,2-Dec-24,7,0.5 - 1 Year,13,30,76
2.30628E+11,27-May-11,O,Active,Saturday 15:30,11-Oct-23,21,1.5 - 2 Year,14,126,93
2.40904E+11,28-Nov-11,U,Active,Sunday 09:30,7-Nov-24,8,0.5 - 1 Year,13,49,89
2.40901E+11,11-May-12,U,Active,Sunday 13:30,7-Nov-24,8,0.5 - 1 Year,13,40,71
2.40901E+11,25-May-11,U,Active,Sunday 13:30,3-Dec-24,7,0.5 - 1 Year,14,45,81
2.50306E+11,6-Feb-12,T,Active,Thursday 17:30,10-Apr-25,3,0.1 - 0.5 Year,13,22,100
2.30426E+11,2-Dec-07,M,Active,Wednesday 17:30,14-Sep-23,22,1.5 - 2 Year,17,127,92
2.31117E+11,14-Nov-11,U,Suspended,Friday 15:30,15-Jan-24,18,1.5 - 2 Year,13,61,68
2.5053E+11,7-Dec-12,null,Active,Tuesday 17:30,8-Jul-25,0,0 Month,12,6,85
2.31006E+11,15-Mar-11,U,Suspended,Friday 17:30,17-Jan-24,18,1.5 - 2 Year,14,77,84
2.50121E+11,26-Dec-11,T,Active,Tuesday 15:30,11-Feb-25,5,0.1 - 0.5 Year,13,31,93
2.41022E+11,18-Oct-12,U,Active,Tuesday 15:30,3-Dec-24,7,0.5 - 1 Year,12,52,92
2.40808E+11,6-Apr-12,U,Active,Monday 15:30,7-Oct-24,9,0.5 - 1 Year,13,58,90
2.40704E+11,10-Mar-12,T,Active,Wednesday 17:30,9-Oct-24,9,0.5 - 1 Year,13,53,89
2.40615E+11,16-Mar-12,M,Active,Saturday 13:30,11-Sep-24,10,0.5 - 1 Year,13,69,97
2.50205E+11,19-Nov-12,T,Active,Wednesday 19:30,9-Apr-25,3,0.1 - 0.5 Year,12,14,66
2.50416E+11,20-Jun-11,T,Active,Wednesday 19:30,4-Jun-25,1,0.1 - 0.5 Year,14,11,84
2.31028E+11,11-Jan-11,M,Active,Thursday 15:30,18-Jan-24,18,1.5 - 2 Year,14,99,90
2.40209E+11,10-Jul-10,T,Active,Saturday 11:30,10-Apr-24,15,1 - 1.5 Year,15,53,72
2.50101E+11,20-Mar-12,T,Active,Friday 17:30,10-Feb-25,5,0.1 - 0.5 Year,13,31,79
2.40816E+11,17-Apr-12,T,Suspended,Sunday 15:30,8-Oct-24,9,0.5 - 1 Year,13,41,73
2.41005E+11,23-Sep-12,T,Active,Sunday 15:30,3-Dec-24,7,0.5 - 1 Year,12,37,84
2.41128E+11,25-Nov-12,T,Active,Sunday 17:30,11-Feb-25,5,0.1 - 0.5 Year,12,33,89
2.30324E+11,22-Mar-11,O,Active,Sunday 13:30,14-Sep-23,22,1.5 - 2 Year,14,129,93
2.40207E+11,6-Dec-10,M,Active,Friday 15:30,11-Mar-24,16,1 - 1.5 Year,14,68,79
2.40628E+11,8-Aug-11,U,Active,Sunday 15:30,8-Oct-24,9,0.5 - 1 Year,13,68,97
2.40511E+11,23-Apr-12,U,Active,Friday 15:30,5-Jun-24,13,1 - 1.5 Year,13,61,77
2.40628E+11,19-Jun-12,U,Active,Sunday 15:30,8-Oct-24,9,0.5 - 1 Year,13,51,92
2.31006E+11,27-Sep-11,U,Active,Friday 17:30,14-Feb-24,17,1 - 1.5 Year,13,82,89
2.40601E+11,16-Jan-11,U,Active,Sunday 15:30,12-Sep-24,10,0.5 - 1 Year,14,67,94
2.40206E+11,21-Jan-12,U,Active,Saturday 15:30,10-Apr-24,15,1 - 1.5 Year,13,52,70
2.40924E+11,22-Sep-12,T,Active,Saturday 17:30,6-Nov-24,8,0.5 - 1 Year,12,43,91
2.20211E+11,15-Aug-08,M,Active,Monday 15:30,21-Feb-22,41,3+ Year,16,174,76
2.20504E+11,21-Apr-10,U,Active,Sunday 11:30,18-Feb-23,29,2 - 2.5 Year,15,70,53
2.50326E+11,11-Feb-13,T,Active,Wednesday 15:30,9-Apr-25,3,0.1 - 0.5 Year,12,24,100
2.10731E+11,18-Jul-09,U,Active,Saturday 15:30,4-Dec-21,43,3+ Year,16,146,79
2.50605E+11,26-Jan-12,null,Active,Monday 15:30,7-Jul-25,0,0 Month,13,6,100
2.10406E+11,14-Feb-09,U,Active,Saturday 17:30,8-May-21,50,3+ Year,16,139,62
2.31028E+11,29-Jul-11,M,Active,Thursday 15:30,18-Jan-24,18,1.5 - 2 Year,14,99,91
2.40928E+11,24-Apr-11,T,Active,Saturday 17:30,6-Nov-24,8,0.5 - 1 Year,14,38,80
2.50214E+11,27-Feb-12,T,Active,Saturday 11:30,12-Mar-25,4,0.1 - 0.5 Year,13,29,96
2.50306E+11,28-Feb-13,T,Active,Wednesday 15:30,9-Apr-25,3,0.1 - 0.5 Year,12,17,89
2.30912E+11,13-Jul-08,U,Active,Saturday 17:30,6-Dec-23,19,1.5 - 2 Year,17,97,93
2.50323E+11,21-Mar-13,T,Active,Friday 17:30,5-May-25,2,0.1 - 0.5 Year,12,8,44
2.40924E+11,13-Sep-12,U,Active,Saturday 17:30,6-Nov-24,8,0.5 - 1 Year,12,34,73
2.50204E+11,31-Jan-13,T,Active,Sunday 17:30,13-Mar-25,4,0.1 - 0.5 Year,12,28,87
2.41012E+11,9-Oct-12,T,Suspended,Tuesday 19:30,3-Dec-24,7,0.5 - 1 Year,12,36,80
2.40512E+11,11-Jan-12,M,Active,Wednesday 15:30,5-Jun-24,13,1 - 1.5 Year,13,84,94
2.41017E+11,22-Nov-11,T,Active,Sunday 15:30,12-Feb-25,5,0.1 - 0.5 Year,13,29,61
2.41209E+11,11-Sep-09,T,Active,Sunday 09:30,16-Jan-25,6,0.5 - 1 Year,15,35,89
2.31115E+11,19-Oct-11,M,Active,Saturday 09:30,5-Dec-23,19,1.5 - 2 Year,13,119,77
2.40224E+11,19-Jan-11,M,Active,Sunday 15:30,7-May-24,14,1 - 1.5 Year,14,78,88
2.40905E+11,30-Jun-11,U,Active,Thursday 15:30,7-Nov-24,8,0.5 - 1 Year,14,47,81
2.30905E+11,15-Feb-11,U,Active,Saturday 17:30,6-Dec-23,19,1.5 - 2 Year,14,103,92
2.30815E+11,27-Jul-11,M,Suspended,Saturday 15:30,17-Jan-24,18,1.5 - 2 Year,14,77,81
2.50513E+11,10-Apr-13,T,Active,Wednesday 15:30,4-Jun-25,1,0.1 - 0.5 Year,12,12,85
2.40917E+11,14-Feb-11,U,Active,Saturday 11:30,9-Nov-24,8,0.5 - 1 Year,14,41,85
2.31016E+11,8-Oct-07,U,Suspended,Monday 15:30,11-Mar-24,16,1 - 1.5 Year,17,43,55
2.40831E+11,2-Jul-12,U,Active,Saturday 09:30,5-Nov-24,8,0.5 - 1 Year,13,48,92
2.31205E+11,20-Jul-11,T,Active,Saturday 11:30,20-Jan-24,18,1.5 - 2 Year,14,82,91
2.31023E+11,19-Dec-10,T,Active,Thursday 17:30,15-Feb-24,17,1 - 1.5 Year,14,54,65
2.40713E+11,28-Aug-09,T,Suspended,Sunday 17:30,5-Nov-24,8,0.5 - 1 Year,15,33,68
2.40418E+11,2-Aug-11,U,Active,Monday 15:30,6-May-24,14,1 - 1.5 Year,13,78,89
2.40505E+11,18-Jan-12,U,Suspended,Saturday 09:30,4-Jun-24,13,1 - 1.5 Year,13,50,69
2.40719E+11,14-Jun-12,U,Active,Wednesday 19:30,9-Oct-24,9,0.5 - 1 Year,13,58,98
2.30606E+11,3-May-11,U,Active,Thursday 19:30,7-Dec-23,19,1.5 - 2 Year,14,94,90
2.40221E+11,15-Dec-12,T,Active,Saturday 09:30,11-Jan-25,6,0.5 - 1 Year,12,43,89
2.40727E+11,23-Jun-12,T,Active,Friday 19:30,7-Oct-24,9,0.5 - 1 Year,13,41,64
2.30927E+11,14-Jul-11,U,Active,Friday 15:30,4-Dec-23,19,1.5 - 2 Year,14,85,76
2.41214E+11,10-Dec-12,T,Active,Sunday 13:30,16-Jan-25,6,0.5 - 1 Year,12,34,77
2.11006E+11,25-Oct-07,M,Active,Friday 17:30,19-Nov-21,44,3+ Year,17,133,68
2.40819E+11,11-Apr-12,U,Active,Monday 15:30,7-Oct-24,9,0.5 - 1 Year,13,64,90
2.20429E+11,25-Apr-10,U,Active,Saturday 17:30,14-Nov-22,32,2.5 - 3 Year,15,111,68
2.4112E+11,10-Sep-11,T,Active,Monday 15:30,2-Dec-24,7,0.5 - 1 Year,13,41,82
2.40112E+11,26-Oct-11,U,Active,Thursday 19:30,15-Feb-24,17,1 - 1.5 Year,13,78,71
2.31029E+11,28-Oct-11,M,Active,Saturday 15:30,17-Jan-24,18,1.5 - 2 Year,13,113,83
2.40219E+11,10-Jan-12,U,Active,Tuesday 15:30,12-Mar-24,16,1 - 1.5 Year,13,78,87
2.40606E+11,10-May-12,M,Active,Tuesday 19:30,10-Sep-24,10,0.5 - 1 Year,13,61,79
2.40519E+11,28-Jan-11,T,Active,Saturday 17:30,5-Jun-24,13,1 - 1.5 Year,14,59,84
2.20316E+11,11-Feb-10,M,Active,Sunday 11:30,14-May-22,38,3+ Year,15,137,73
2.40618E+11,10-Jun-12,U,Active,Saturday 13:30,11-Sep-24,10,0.5 - 1 Year,13,67,90
2.10608E+11,28-Dec-08,U,Active,Saturday 11:30,6-Jul-21,48,3+ Year,16,157,81
2.31211E+11,5-Jun-11,U,Active,Saturday 13:30,18-Jan-24,18,1.5 - 2 Year,14,71,76
2.50225E+11,8-Oct-11,T,Suspended,Tuesday 15:30,12-Mar-25,4,0.1 - 0.5 Year,13,23,74
2.50114E+11,20-Nov-12,U,Active,Thursday 15:30,13-Feb-25,5,0.1 - 0.5 Year,12,31,91
2.3103E+11,27-May-11,U,Active,Saturday 09:30,11-Mar-24,16,1 - 1.5 Year,14,64,71
2.40217E+11,10-Feb-12,U,Active,Saturday 11:30,15-Mar-24,16,1 - 1.5 Year,13,57,67
2.40226E+11,8-Feb-12,U,Active,Tuesday 17:30,12-Mar-24,16,1 - 1.5 Year,13,62,72
2.40515E+11,31-Dec-11,U,Active,Wednesday 17:30,5-Jun-24,13,1 - 1.5 Year,13,73,93
2.30925E+11,28-Jun-11,U,Active,Friday 19:30,4-Dec-23,19,1.5 - 2 Year,14,76,79
2.50227E+11,27-Oct-12,T,Active,Sunday 11:30,10-Apr-25,3,0.1 - 0.5 Year,12,25,96
2.50628E+11,23-Jun-13,null,Active,Tuesday 17:30,8-Jul-25,0,0 Month,12,6,100
2.4052E+11,26-Apr-12,M,Active,Sunday 11:30,4-Jun-24,13,1 - 1.5 Year,13,82,96
2.40512E+11,12-May-12,U,Active,Saturday 13:30,5-Jun-24,13,1 - 1.5 Year,13,65,90
2.30321E+11,9-Sep-10,M,Active,Saturday 17:30,13-Sep-23,22,1.5 - 2 Year,14,102,83
2.40619E+11,21-May-12,U,Active,Wednesday 15:30,11-Sep-24,10,0.5 - 1 Year,13,58,86
2.41017E+11,7-Jul-12,U,Active,Sunday 13:30,7-Nov-24,8,0.5 - 1 Year,13,50,90
2.50118E+11,4-Feb-12,T,Preclosed,Tuesday 19:30,11-Feb-25,5,0.1 - 0.5 Year,13,20,55
2.40709E+11,5-May-11,U,Active,Friday 17:30,8-Oct-24,9,0.5 - 1 Year,14,45,78
2.40327E+11,7-Jul-11,U,Active,Monday 19:30,6-May-24,14,1 - 1.5 Year,14,66,86
2.50414E+11,5-Dec-12,T,Active,Friday 15:30,6-May-25,2,0.1 - 0.5 Year,12,15,78
2.50223E+11,21-Feb-13,T,Active,Thursday 17:30,12-Mar-25,4,0.1 - 0.5 Year,12,25,89
2.4091E+11,9-Sep-12,U,Active,Saturday 19:30,6-Nov-24,8,0.5 - 1 Year,12,48,87
2.4041E+11,19-Mar-11,U,Suspended,Monday 15:30,6-May-24,14,1 - 1.5 Year,14,55,65
2.40411E+11,13-Mar-12,U,Active,Monday 17:30,6-May-24,14,1 - 1.5 Year,13,74,91
2.41017E+11,1-Dec-11,T,Suspended,Wednesday 15:30,4-Dec-24,7,0.5 - 1 Year,13,25,58
2.50414E+11,6-Jan-13,T,Active,Wednesday 19:30,7-May-25,2,0.1 - 0.5 Year,12,14,93
2.41019E+11,16-Aug-12,T,Active,Saturday 09:30,3-Dec-24,7,0.5 - 1 Year,12,33,76
2.3111E+11,3-Nov-11,M,Active,Wednesday 17:30,6-Dec-23,19,1.5 - 2 Year,13,116,93
2.50528E+11,9-Oct-11,T,Active,Wednesday 19:30,4-Jun-25,1,0.1 - 0.5 Year,13,9,75
2.30616E+11,7-Mar-11,M,Active,Saturday 17:30,14-Feb-24,17,1 - 1.5 Year,14,75,81
2.30725E+11,28-Aug-08,M,Active,Saturday 17:30,17-Jan-24,18,1.5 - 2 Year,16,75,74
2.31117E+11,22-Sep-11,U,Active,Saturday 19:30,6-Dec-23,19,1.5 - 2 Year,13,75,72
2.40124E+11,23-Mar-11,U,Active,Tuesday 19:30,13-Feb-24,17,1 - 1.5 Year,14,72,78
2.40321E+11,5-Mar-10,M,Active,Saturday 13:30,13-Apr-24,15,1 - 1.5 Year,15,89,89
2.40812E+11,2-Aug-12,M,Active,Saturday 19:30,9-Oct-24,9,0.5 - 1 Year,12,59,95
2.40904E+11,5-May-11,T,Suspended,Wednesday 19:30,7-Oct-24,9,0.5 - 1 Year,14,43,74
2.30426E+11,16-Oct-09,M,Active,Tuesday 17:30,12-Sep-23,22,1.5 - 2 Year,15,86,71
2.41102E+11,16-Jun-12,U,Active,Saturday 09:30,5-Nov-24,8,0.5 - 1 Year,13,45,97
2.30818E+11,9-Aug-11,O,Active,Sunday 15:30,7-Dec-23,19,1.5 - 2 Year,13,114,79
2.40626E+11,17-Mar-11,T,Active,Saturday 15:30,8-Oct-24,9,0.5 - 1 Year,14,49,87
2.41002E+11,28-Sep-12,U,Active,Tuesday 17:30,3-Dec-24,7,0.5 - 1 Year,12,43,97
2.50114E+11,9-Jul-12,T,Active,Wednesday 17:30,11-Feb-25,5,0.1 - 0.5 Year,13,36,85
2.50117E+11,6-Sep-12,U,Active,Thursday 15:30,13-Feb-25,5,0.1 - 0.5 Year,12,25,75
2.41126E+11,17-Nov-12,T,Active,Tuesday 15:30,14-Jan-25,6,0.5 - 1 Year,12,31,77
2.20907E+11,20-Aug-10,O,Active,Saturday 13:30,16-Jan-23,30,2.5 - 3 Year,14,151,80
2.40907E+11,7-Sep-12,T,Active,Sunday 09:30,7-Nov-24,8,0.5 - 1 Year,12,36,67
2.30819E+11,13-Aug-11,M,Active,Saturday 11:30,9-Dec-23,19,1.5 - 2 Year,13,78,70
2.5052E+11,25-Mar-12,T,Active,Wednesday 15:30,4-Jun-25,1,0.1 - 0.5 Year,13,12,92
2.4113E+11,6-Aug-11,T,Active,Thursday 15:30,16-Jan-25,6,0.5 - 1 Year,13,31,75
2.50505E+11,10-Aug-12,T,Active,Saturday 15:30,4-Jun-25,1,0.1 - 0.5 Year,12,11,84
2.30818E+11,14-Feb-11,M,Active,Sunday 15:30,7-Dec-23,19,1.5 - 2 Year,14,85,72
2.41105E+11,26-Oct-12,T,Active,Sunday 09:30,5-Dec-24,7,0.5 - 1 Year,12,39,82
2.50602E+11,24-Oct-12,null,Active,Monday 15:30,7-Jul-25,0,0 Month,12,5,100
2.40423E+11,6-Jan-12,U,Suspended,Friday 19:30,6-May-24,14,1 - 1.5 Year,13,69,85
2.41218E+11,24-Nov-12,T,Active,Wednesday 19:30,15-Jan-25,6,0.5 - 1 Year,12,47,88
2.40719E+11,23-Aug-10,T,Active,Friday 19:30,7-Oct-24,9,0.5 - 1 Year,14,36,73
2.50507E+11,6-Jan-13,T,Active,Wednesday 15:30,4-Jun-25,1,0.1 - 0.5 Year,12,11,91
2.40601E+11,30-Nov-11,U,Active,Monday 17:30,9-Sep-24,10,0.5 - 1 Year,13,62,78
2.30419E+11,8-Oct-10,M,Active,Monday 19:30,11-Sep-23,22,1.5 - 2 Year,14,105,48
2.40901E+11,10-Jun-12,U,Active,Saturday 09:30,5-Nov-24,8,0.5 - 1 Year,13,45,97
2.30909E+11,1-Sep-11,U,Active,Sunday 13:30,7-Dec-23,19,1.5 - 2 Year,13,79,66
2.40311E+11,30-Jan-12,U,Active,Sunday 15:30,9-Apr-24,15,1 - 1.5 Year,13,71,78
2.50111E+11,22-Dec-12,T,Active,Monday 19:30,10-Feb-25,5,0.1 - 0.5 Year,12,24,70
2.50324E+11,14-May-11,T,Active,Thursday 17:30,10-Apr-25,3,0.1 - 0.5 Year,14,22,95
2.11102E+11,11-Jan-09,M,Active,Friday 17:30,19-Nov-21,44,3+ Year,16,181,87
2.30922E+11,28-Feb-10,M,Freeze,Tuesday 17:30,6-Dec-23,19,1.5 - 2 Year,15,82,76
2.30719E+11,1-Jun-11,T,Active,Saturday 13:30,9-Oct-23,21,1.5 - 2 Year,14,87,85
2.50514E+11,13-Oct-12,T,Active,Wednesday 15:30,4-Jun-25,1,0.1 - 0.5 Year,12,9,81
2.30609E+11,16-Mar-10,U,Active,Monday 17:30,15-Jan-24,18,1.5 - 2 Year,15,80,69
2.40828E+11,17-Sep-11,U,Freeze,Sunday 13:30,7-Nov-24,8,0.5 - 1 Year,13,44,83
2.10623E+11,12-Jul-08,O,Active,Wednesday 17:30,28-Sep-21,46,3+ Year,17,187,74
2.30606E+11,8-Aug-11,M,Active,Thursday 17:30,7-Dec-23,19,1.5 - 2 Year,13,112,89
2.31029E+11,20-Oct-11,M,Suspended,Tuesday 19:30,16-Jan-24,18,1.5 - 2 Year,13,89,89
2.40512E+11,29-May-10,U,Active,Saturday 13:30,5-Jun-24,13,1 - 1.5 Year,15,63,87
2.50207E+11,21-Nov-10,T,Active,Sunday 17:30,11-Feb-25,5,0.1 - 0.5 Year,14,22,78
2.40507E+11,6-Apr-08,U,Active,Wednesday 19:30,5-Jun-24,13,1 - 1.5 Year,17,60,75
2.50413E+11,25-Nov-10,T,Active,Tuesday 19:30,6-May-25,2,0.1 - 0.5 Year,14,15,93
2002170002,7-Sep-07,O,Active,Sunday 13:30,25-May-20,62,3+ Year,17,260,71
2.50622E+11,6-Feb-13,null,Active,Tuesday 17:30,8-Jul-25,0,0 Month,12,5,71
2.30319E+11,15-Feb-11,U,Active,Saturday 13:30,30-Jun-23,25,2 - 2.5 Year,14,73,66
2.50309E+11,4-Mar-13,T,Active,Thursday 17:30,10-Apr-25,3,0.1 - 0.5 Year,12,20,90
2.40304E+11,9-Jan-12,U,Active,Saturday 11:30,13-Apr-24,15,1 - 1.5 Year,13,70,88
2.31017E+11,4-Jul-08,M,Suspended,Saturday 09:30,16-Jan-24,18,1.5 - 2 Year,17,84,84
2.50201E+11,20-Jul-12,T,Freeze,Saturday 15:30,12-Mar-25,4,0.1 - 0.5 Year,13,19,70
2.41128E+11,5-Jun-12,T,Active,Sunday 13:30,16-Jan-25,6,0.5 - 1 Year,13,34,87
2.41103E+11,21-Aug-12,T,Active,Saturday 09:30,3-Dec-24,7,0.5 - 1 Year,12,41,95
2.30927E+11,30-Oct-10,T,Active,Friday 17:30,9-Oct-23,21,1.5 - 2 Year,14,92,82
